ID|English_Text|English_StageDir
c434acb2|Cooldown|
c42fbaf2|Master Craftsman's Certificate|
c420ab78|Gives more time to complete hacking with every level.|
c4166589|I hope they can all come together.|Overheard conversation as the player passes by
c4166588|He's going to fuck up and then we'll all have to deal with it.|Overheard conversation as the player passes by
c4166587|You believe all that stuff? About a Comet.|Overheard conversation as the player passes by
c4166586|I don't give a shit.|Overheard conversation as the player passes by
c4166585|How could he be so stupid?|Overheard conversation as the player passes by
c4166584|Nothing is safe these days.|Overheard conversation as the player passes by
c4166583|So, what about events on the border?|Overheard conversation as the player passes by
c4166582|Have you heard anything from Xacor?|Overheard conversation as the player passes by
c4166581|What a mess.|Overheard conversation as the player passes by
c4166580|Well, they say this sort of thing, but what does it really mean?|Overheard conversation as the player passes by
c40faa4a|Nasty|
c40075fe|Hey, stop that!|First warning, Stop using that that PSI magic here
c3fb455d|You had better put that weapon away.|First warning for the player to put away his drawn weapon
c3f5fb07|Outlaw Hunt Audiolog 5|
c3f5fb06|Outlaw Hunt Audiolog 4|
c3f5fb05|Outlaw Hunt Audiolog 3|
c3f5fb04|Outlaw Hunt Audiolog 2|
c3f5fb03|Outlaw Hunt Audiolog 1|
c3ed837f|Come on, fight!|Watching a fight against a woman, gathering around the fight
c3ed837e|Finish it!|Watching a fight against a woman, gathering around the fight
c3ed837d|A depressing lack of skill.|Watching a fight against a woman, gathering around the fight
c3ed837c|Is there anything else going on here today?|Watching a fight against a woman, gathering around the fight
c3e90f44|No, not that way.|Comment after the player has told the character to follow him, but then goes somewhere where the character doesn't want to go
c3e2ea53|Pick her off!|Watching a fight against a woman, and the attacker uses a long range weapon
c3df7b0a|That's a good hit!|Watching a fight, my favorite is using melee
c3c78c0a|Sneaking around yet everyone can see him. What an idiot.|Observing the player sneaking around, I'm leery.
c3b8dea0|Oof... at least we won, yeah?|Enemy was killed by character. Character is wounded. Pained/getting breath back
c3b8de9f|I will have to be more careful next time.|Enemy was killed by character. Character is wounded. Pained/getting breath back
c3b3564b|Instructions to make Healing Potion|
c3a760fc|Fire Battleaxe III|
c3a31795|Cleansing|
c3a1b286|Shit... That hurt...|Enemy was killed by character. Character is wounded. Pained/getting breath back
c3a1b285|I'm wounded!|Enemy was killed by character. Character is wounded. Pained/getting breath back
c39803b6|Don't you try anything.|Commenting on player having dangerous magic, I'm cautious.
c397fac3|Those wounds look awful.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
c397fac2|I thought you'd lose.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left. Who is injured? The one this character was watching. This could be the player or anybody else who had only 50% of his hitpoints left and then won.
c397fac1|That was a close one.|Having watched a fight against a monster, and the victor has less than 50% of his hitpoints left.
c38881f2|You should stop messing with that magic.|Second warning, player shall put his magic away
c384f755|All seedlings start glowing.|
c3750e73|Jackhammer|
c36e482b|Raz|
c365651f|Amulet of Deception|
c36527e8|Bone Marrow Soup Recipe|
c355f99a|Good shot!|Watching a fight, my favorite is using a ranged weapon
c34d393b|Okay.|Confirming a party command.
c34d393a|Of course.|Confirming a party command.
c34d3939|Sure.|Confirming a party command.
c34c6ff9|A legendary radioactive chainsword. This weapon is definitely a cut above the rest!|
c3449bb7||
c33a5778|Superior radioactive chainsword. Gives off a strange metallic odor, user instructions say to ignore this.|
c332f10d|This decision will affect the course of the story.|
c32f413e|Weapons Trader|
c32f40d4|What are you doing there?|Telling player that he has done something stupid (e.g. hitting animals)
c32f40d3|What are you trying now?|Telling player that he has done something stupid (e.g. hitting animals)
c32f40d2|What the....?|Telling player that he has done something stupid (e.g. hitting animals)
c3283ef7|An upgraded chainsword. Should not be used for trimming toenails.|
c3207b7b|Shrapnel Projectile|
c314e49d||
c311d3bd|Recipe|
c310c13d|Heal|
c30ef1c6|You don't need that anymore.|Looting a character. Pleased to find something.
c2fbb671|Miner Shirt|
c2fbb670|Mechanic Shirt|
c2fa64ec|Micha|
c2f3928a|Soldier's Armor|
c2ef5dcd|I am just going to ignore that...but know you will probably land yourself in trouble for that?|Noticing the player committing a crime.
c2ef5dcc|Why would you do that.|Noticing the player committing a crime.
c2ef5dcb|What are you doing?|Noticing the player committing a crime.
c2ec5be3|Murderer!|Sees murderer, attacks
c2ebbc40|Worn Letter|
c2ebbc3f|Old Card|
c2da6014|Return to the main menu?\n\nAny unsaved progress will be lost!|
c2bd4d44|Fucking animals.|Having watched a fight. Monster lost.
c2bd4d43|Those things are a plague.|Having watched a fight. Monster lost.
c2bd4d42|And dead.|Having watched a fight. Monster lost.
c2bc0251|Don't let her intimidate you.|Watching a fight against a woman, gathering around the fight
c2bc0250|She can't do anything.|Watching a fight against a woman, gathering around the fight
c2bc024f|Pick your shots.|Watching a fight against a woman, gathering around the fight
c2bc024e|Are you going to fight, or just go through the motions?|Watching a fight against a woman, gathering around the fight
c2b68d12|Troll's Leaf|
c2b0595c|Flamethrower Type A|
c2adeecc|Can we do that again?|Having watched a human friend lose and I don't like it
c2adeecb|That is not how I imagined things going.|Having watched a human friend lose and I don't like it
c2adeeca|I can't say I am satisfied.|Having watched a human friend lose and I don't like it
c29cdddd||
c293463f|Converter in Ignadon|
c28bc65e|I am not looking for a fight.|First warning, coward character is being threatened by a human
c27b605d|You shouldn't rely on machines.|NPC comments if player uses technology inside Goliet
c275f740|Aspect of the Warrior Spell|
c26a3f18|Instructions to make Creative Urge|
c2557244|I hope you learned your lesson.|Commenting after somebody is now on the ground after an attack, but the character didn't want to kill him (Ok, I guess you've learned your lesson)
c2551643|You can upgrade this Horned sword by inserting a gemstone into it.|
c24a1382|There is nothing for you here. Leave now!|Second warning for an intruder to go away, inside (not necessarily a house)
c2464968|Berserker|
c2464967|Berserker|
c2432fce|instant|
c2423cee|You can also insert a gemstone into this Outlaw scrap hatchet.|
c22afd8b|Uaaah... What, what, what the fuck do you want?|Waking up, and not being dismissive
c21b1a9f|Go and pay your fine, the Law must be served.|For traders who don't want to talk to thieves.
c2143c9f|Exile|
c211460b|Tattered Journal|
c2046eb8|Chainsword|
c1f45911|I am sleeping, can't you see that...?|Being woken up, dopey. Not wanting to talk. Goes back to sleep Goes back to sleep
c1e95e69|Try stealing something here and you're dead.|For traders who don't want to talk to thieves.
c1d67b5d|Fire!|Watching a fight against a woman, and the attacker uses a long range weapon
c1d1c39e|Help! It's attacking me! Help!|First warning, coward character is being threatened by a monster
c1be4e84|What are you sneaking around here for?|Observing the player sneaking around, I'm leery.
c1b840a8|You have enough help already.|Player asks NPC to join the party, but has filled the companion slots already
c1a4a073|Poison Hammer II|
c1a0f59c|Look out!|I help you against a human enemy or monster
c1a0f59b|The fight is as good as over.|I help you against a human enemy or monster
c1a0f59a|I am right behind you.|I help you against a human enemy or monster
c1a03cd5|Iron Ore|
c19fa1e2|Knight Edmundenzlin|
c19e45f6|No, I am not going that way.|Comment after the player has told the character to follow him, but then goes somewhere where the character doesn't want to go
c19329a1||Pain. Affected by status effect like burning. Short cry.
c19329a0||Pain. Affected by status effect like burning. Short cry.
c193299f||Pain. Affected by status effect like burning. Short cry.
c193299e||Pain. Affected by status effect like burning. Short cry.
c18f697a|What the hell?|Telling player that he has done something stupid (e.g. hitting animals)
c18f6979|Just drop it already.|Telling player that he has done something stupid (e.g. hitting animals)
c18f6978|Can you just stop already?|Telling player that he has done something stupid (e.g. hitting animals)
c16d21f0|Last warning! Put that weapon away.|Second warning for the player to put away his drawn weapon
c158ef96|Increase:|
c152385b|Fire Battleaxe II|
c142a3cd|Bar Stories 3|
c142a3cc|Bar Stories 2|
c142a3cb|Bar Stories 1|
c134a402|Laser Blaster LSR-T|
c1323aa3|Scrap Scanner Chem|
c12e653d|Pants|
c1046f8f|Yeah, I'm on it!|I'm attacking, warning player.
c1046f8e|I will take care of this one.|I'm attacking, warning player.
c1046f8d|I'll do it!|I'm attacking, warning player.
c0fd9eb0|Use this to create a large health potion.|
c0fb673b|Last warning! Put that weapon away.|Second warning for the player to put away his drawn weapon
c0f44066|Potion|
c0ee5a4c||Getting unconscious through a hit
c0ee4366|When traversing the wilderness, beware the mutated creatures that live there. Raptors, trolls, mantids, jackals, there are many animals ready to turn you from hunter to prey.|
c0ee2ce2||Dying though a normal attack (not as intensive as dying through a heavy attack)
c0dfa5ca|Temporarily makes normal items easier to see.|
c0dace7c|Help! Criminals!|For traders who don't want to talk to thugs (people who attack other people without their consent)
c0d68efa|Kill her!|Watching a fight against a woman, gathering around the fight
c0d68ef9|Bring her down!|Watching a fight against a woman, gathering around the fight
c0d68ef8|Take her down!|Watching a fight against a woman, gathering around the fight
c0d68ef7|Do it!|Watching a fight against a woman, gathering around the fight
c0c4a61d|Just a second! You are wanted here, criminal. Report to William immediately if you don't want any more trouble.|If the player is a wanted criminal, in the Fort
c0c47810|Just a second! You are wanted here, criminal. Report to Reinhold immediately if you don't want any more trouble.|If the player is a wanted criminal, in the Hort
c0c4669c|Just a second! You are wanted here, criminal. Report to Ragnar immediately if you don't want any more trouble.|If the player is a wanted criminal, in Goliet
c0c4555a|Just a second! You are wanted here, criminal. Report to Alois immediately if you don't want any more trouble.|If the player is a wanted criminal, in the Domed City
c0b93c24|Hey, hey, always good to talk, just not right now what with the trouble you're in, yeah? You should go and report to William.|If the player is a wanted criminal, in the Fort
c0b90e17|Hey, hey, always good to talk, just not right now what with the trouble you're in, yeah? You should go and report to Reinhold.|If the player is a wanted criminal, in the Hort
c0b8fca3|Hey, hey, always good to talk, just not right now what with the trouble you're in, yeah? You should go and report to Ragnar|If the player is a wanted criminal, in Goliet
c0b8eb61|Hey, hey, always good to talk, just not right now what with the trouble you're in, yeah? You should go and report to Alois.|If the player is a wanted criminal, in the Domed City
c0afc2f9|Get out of my sight.|I'm pissed, and don't want to talk to you
c0acd274|Reveals all teleporters on the map.|
c0ab6a61|A delicious broth.|
c0aa17f6|Show no mercy!|Wachting a fight. My favorite is attacking
c0aa17f5|Good!|Wachting a fight. My favorite is attacking
c0aa17f4|Now, this is what we prepared for.|Wachting a fight. My favorite is attacking
c0aa17f3|Uuuh... Bull's eye.|Wachting a fight. My favorite is attacking
c0a91246|Be careful who you pick fights with.|For traders who don't want to talk to thugs (people who attack other people without their consent)
c09dc367|The pilot's face is visible for the first time.|
c09a0e95|Socketed Hatchet II|
c0965cd2|Autosaves cannot be overwritten.|
c0952963|Yeah, save it until later.|NPC leaves a small talk
